Player,Link,Tm,Money,Signed Using,Year
Kendrick Perkins,,OKC,8977437,Bird Rights,2014
Jeff Green,,BOS,8965000,Bird Rights,2014
Thaddeus Young,,PHI,8850000,Bird Rights,2014
Jameer Nelson,,ORL,8600000,Bird Rights,2014
Charlie Villanueva,,DET,8580000,Cap Space,2014
Rodney Stuckey,,DET,8500000,Bird Rights,2014
Jeremy Lin,,HOU,8374646,Cap Space,2014
Omer Asik,,HOU,8374646,Cap Space,2014
Nenad Krstic,,BOS,,,2014
Ryan Anderson,,NOP,8308500,Bird Rights,2014
Mike Conley,,MEM,8200001,Cap Space,2014
Marcus Thornton,,SAC,8050000,Cap Space,2014
Caron Butler,,PHO,8000000,Cap Space,2014
O.J. Mayo,,MIL,8000000,Cap Space,2014
George Hill,,IND,8000000,Bird Rights,2014
Monta Ellis,,DAL,8000000,Cap Space,2014
Jeff Teague,,ATL,8000000,Bird Rights,2014
Ersan Ilyasova,,MIL,7900000,Bird Rights,2014
Arron Afflalo,,ORL,7750000,Bird Rights,2014
Trevor Ariza,,WAS,7727280,DPE,2014
Marcin Gortat,,WAS,7727280,Early Bird Rights,2014
Brandon Jennings,,DET,7655503,Bird Rights,2014
John Salmons,,TOR,7583000,Bird Rights,2014
Taj Gibson,,CHI,7550000,Bird Rights,2014
Marvin Williams,,UTA,7500000,Bird Rights,2014
Manu Ginobili,,SAS,7500000,Bird Rights,2014
Goran Dragic,,PHO,7500000,Cap Space,2014
John Wall,,WAS,7459925,1st Round Pick,2014
Tayshaun Prince,,MEM,7235955,Bird Rights,2014
Steven Hunter,,MEM,,,2014
Robert Horry,,SAS,,,2014
Wesley Matthews,,POR,6875480,MLE,2014
Jose Calderon,,DAL,6791570,Cap Space,2014
Kyle Korver,,ATL,6760563,Bird Rights,2014
Evan Turner,,PHI,6679867,1st Round Pick,2014
Amir Johnson,,TOR,6500000,Bird Rights,2014
Carl Landry,,SAC,6500000,Cap Space,2014
Spencer Hawes,,PHI,6500000,Bird Rights,2014
Kevin Martin,,MIN,6500000,Bird Rights,2014
Brandon Bass,,BOS,6450000,Bird Rights,2014
Channing Frye,,PHO,6400000,MLE,2014
Glen Davis,,ORL,6400000,Bird Rights,2014
Wilson Chandler,,DEN,6344164,Bird Rights,2014
J.J. Redick,,LAC,6300000,Bird Rights,2014
Jarrett Jack,,CLE,6300000,Cap Space,2014
Landry Fields,,TOR,6250000,Cap Space,2014
Kyle Lowry,,TOR,6210000,Bird Rights,2014
Jason Richardson,,PHI,6204250,Bird Rights,2014
Derrick Favors,,UTA,6008196,1st Round Pick,2014
Hedo Turkoglu,,ORL,6000000,,2014
Andrew Bynum,,CHI,6000000,,2014
Gerald Henderson,,CHA,6000000,Bird Rights,2014
Robin Lopez,,POR,5904261,Bird Rights,2014
Chuck Hayes,,TOR,5722500,Cap Room,2014
Jason Thompson,,SAC,5643750,Bird Rights,2014
Jason Terry,,BRK,5625313,MLE,2014
Kyrie Irving,,CLE,5607240,1st Round Pick,2014
J.R. Smith,,NYK,5565000,Early Bird Rights,2014
Rudy Fernandez,,DEN,,,2014
Anthony Davis,,NOP,5375760,1st Round Pick,2014
Anthony Bennett,,CLE,5324280,1st Round Pick,2014
Courtney Lee,,MEM,5225000,Bird Rights,2014
Jamal Crawford,,LAC,5225000,MLE,2014
Louis Williams,,ATL,5225000,MLE,2014
Zaza Pachulia,,MIL,5200000,Cap Space,2014
Martell Webster,,WAS,5150000,MLE,2014
J.J. Hickson,,DEN,5150000,MLE,2014
Keith Bogans,,BOS,5058198,Early Bird Rights,2014
Derrick Williams,,SAC,5016960,1st Round Pick,2014
Chase Budinger,,MIN,5000000,Bird Rights,2014
Andre Miller,,DEN,5000000,Bird Rights,2014
Brandan Wright,,DAL,5000000,Early Bird Rights,2014
Ramon Sessions,,CHA,5000000,Cap Space,2014
DeMarcus Cousins,,SAC,4916974,1st Round Pick,2014
Michael Kidd-Gilchrist,,CHA,4809840,1st Round Pick,2014
Victor Oladipo,,ORL,4763760,1st Round Pick,2014
Boris Diaw,,SAS,4702500,MLE,2014
J.J. Barea,,MIN,4687000,Cap Space,2014
Michael Beasley,,PHO,4666667,,2014
Luc Mbah a Moute,,MIN,4588384,Bird Rights,2014
Luis Scola,,IND,4508504,Cap Space,2014
Enes Kanter,,UTA,4505280,1st Round Pick,2014
Corey Brewer,,MIN,4500000,Cap Space,2014
Jonas Jerebko,,DET,4500000,Early Bird Rights,2014
Tony Allen,,MEM,4494382,Bird Rights,2014
Ekpe Udoh,,MIL,4469548,1st Round Pick,2014
Timofey Mozgov,,DEN,4400000,Bird Rights,2014
Udonis Haslem,,MIA,4340000,Cap Space,2014
Luke Ridnour,,MIL,4320000,Cap Space,2014
Bradley Beal,,WAS,4319280,1st Round Pick,2014
Otto Porter,,WAS,4278000,1st Round Pick,2014
Jared Dudley,,LAC,4250000,Bird Rights,2014
Earl Clark,,CLE,4250000,Cap Space,2014
Greg Monroe,,DET,4086454,1st Round Pick,2014
Tristan Thompson,,CLE,4062000,1st Round Pick,2014
Kirk Hinrich,,CHI,4059000,MLE,2014
Ricky Rubio,,MIN,4002120,1st Round Pick,2014
Brandon Rush,,UTA,4000000,Bird Rights,2014
Mario Chalmers,,MIA,4000000,Bird Rights,2014
Steve Blake,,LAL,4000000,MLE,2014
Ian Mahinmi,,IND,4000000,Early Bird Rights,2014
Elton Brand,,ATL,4000000,Cap Space,2014
Matt Bonner,,SAS,3945000,Bird Rights,2014
Thabo Sefolosha,,OKC,3900000,Bird Rights,2014
Dion Waiters,,CLE,3894240,1st Round Pick,2014
Cody Zeller,,CHA,3857040,1st Round Pick,2014
Joel Anthony,,MIA,3800000,Bird Rights,2014
Roshown McLeod,,BOS,,,2014
Danny Green,,SAS,3762500,Early Bird,2014
Steve Novak,,TOR,3750000,Early Bird,2014
Samuel Dalembert,,DAL,3700748,Cap Space,2014
Al-Farouq Aminu,,NOP,3700000,Bird Rights,2014
Raymond Felton,,NYK,3637073,Cap Space,2014
Al Harrington,,ORL,3574300,,2014
Jordan Hill,,LAL,3563600,Bird Rights,2014
Jonas Valanciunas,,TOR,3526440,1st Round Pick,2014
Thomas Robinson,,POR,3526440,1st Round Pick,2014
Shannon Brown,,WAS,3500000,,2014
Gerald Green,,PHO,3500000,Cap Space,2014
Marreese Speights,,GSW,3500000,MLE,2014
Alex Len,,PHO,3492720,1st Round Pick,2014
Gordon Hayward,,UTA,3452183,1st Round Pick,2014
Jan Vesely,,WAS,3340920,1st Round Pick,2014
Paul George,,IND,3282003,1st Round Pick,2014
Shane Battier,,MIA,3270000,Mini MLE,2014
Gary Neal,,MIL,3250000,Cap Space,2014
Carlos Delfino,,MIL,3250000,Cap Space,2014
Matt Barnes,,LAC,3250000,MLE,2014
Alonzo Gee,,CLE,3250000,Early Bird Rights,2014
Darrell Arthur,,DEN,3231683,Bird Rights,2014
Ray Allen,,MIA,3229050,Mini MLE,2014
Mirza Teletovic,,BRK,3229050,Mini MLE,2014
Damian Lillard,,POR,3202920,1st Round Pick,2014
Tyler Hansbrough,,TOR,3183000,MLE,2014
Chris Kaman,,LAL,3183000,Mini MLE,2014
Mike Dunleavy,,CHI,3183000,Mini MLE,2014
Andrei Kirilenko,,BRK,3183000,Mini MLE,2014
Vince Carter,,DAL,3180000,Mini MLE,2014
Nerlens Noel,,PHI,3172320,1st Round Pick,2014
Ed Davis,,MEM,3153860,1st Round Pick,2014
Alexey Shved,,MIN,3150000,Cap Space,2014
Jerryd Bayless,,BOS,3135000,MLE,2014
Patrick Patterson,,TOR,3105302,1st Round Pick,2014
Lavoy Allen,,PHI,3060000,Cap Space,2014
Larry Sanders,,MIL,3053368,1st Round Pick,2014
Bismack Biyombo,,CHA,3049920,1st Round Pick,2014
Travis Outlaw,,SAC,3000000,Cap Space,2014
Dorell Wright,,POR,3000000,Cap Space,2014
Kosta Koufos,,MEM,3000000,Bird Rights,2014
Chris Copeland,,IND,3000000,MLE,2014
Randy Foye,,DEN,3000000,Non Bird Rights,2014
Kwame Brown,,PHI,2945901,,2014
Harrison Barnes,,GSW,2923920,1st Round Pick,2014
Joel Freeland,,POR,2897976,Cap Space,2014
Ben McLemore,,SAC,2895960,1st Round Pick,2014
Ron Harper,,LAL,,,2014
Quentin Richardson,,ORL,2808600,,2014
Brandon Knight,,MIL,2793960,1st Round Pick,2014
Will Bynum,,DET,2790343,Cap Space,2014
Marcus Camby,,TOR,2763054,,2014
Kevin Seraphin,,WAS,2761114,1st Round Pick,2014
Marco Belinelli,,SAS,2750000,MLE,2014
Aaron Gray,,SAC,2690875,Room Exception,2014
Terrence Ross,,TOR,2678640,1st Round Pick,2014
Greg Stiemsma,,NOP,2676000,Cap Space,2014
Kentavious Caldwell-Pope,,DET,2653080,1st Round Pick,2014
Mo Williams,,POR,2652000,Room Exception,2014
Wayne Ellington,,DAL,2652000,Room Exception,2014
Josh McRoberts,,CHA,2652000,Room Exception,2014
Eric Bledsoe,,PHO,2626473,1st Round Pick,2014
Nick Collison,,OKC,2585668,Bird Rights,2014
Kemba Walker,,CHA,2568360,1st Round Pick,2014
DeMarre Carroll,,ATL,2557545,Cap Space,2014
Avery Bradley,,BOS,2511432,1st Round Pick,2014
Jason Maxiell,,ORL,2500000,MLE,2014
Jason Smith,,NOP,2500000,Bird Rights,2014
Chauncey Billups,,DET,2500000,Cap Space,2014
Andre Drummond,,DET,2462400,1st Round Pick,2014
Jimmer Fredette,,SAC,2439840,1st Round Pick,2014
Trey Burke,,UTA,2438760,1st Round Pick,2014
Trevor Booker,,WAS,2350820,1st Round Pick,2014
Austin Rivers,,NOP,2339040,1st Round Pick,2014
Klay Thompson,,GSW,2317920,1st Round Pick,2014
C.J. McCollum,,POR,2316720,1st Round Pick,2014
Quincy Pondexter,,MEM,2225479,1st Round Pick,2014
C.J. Miles,,CLE,2225000,Cap Space,2014
Meyers Leonard,,POR,2222160,1st Round Pick,2014
Alec Burks,,UTA,2202000,1st Round Pick,2014
Michael Carter-Williams,,PHI,2200920,1st Round Pick,2014
Dante Cunningham,,MIN,2180000,MLE,2014
Jordan Crawford,,BOS,2162419,1st Round Pick,2014
Greivis Vasquez,,TOR,2150188,1st Round Pick,2014
Jeremy Lamb,,OKC,2111160,1st Round Pick,2014
Shammond Williams,,LAL,,,2014
Markieff Morris,,PHO,2091840,1st Round Pick,2014
Steven Adams,,OKC,2090880,1st Round Pick,2014
Brendan Haywood,,CHA,2050000,Cap Space,2014
Sebastian Telfair,,TOR,,,2014
Eric Maynor,,WAS,2016000,BAE,2014
C.J. Watson,,IND,2016000,BAE,2014
Nate Robinson,,DEN,2016000,BAE,2014
Kendall Marshall,,WAS,2005560,,2014
Jermaine O'Neal,,GSW,2000000,BAE,2014
Vitor Faverani,,BOS,2000000,Mini MLE,2014
Marcus Morris,,PHO,1987320,1st Round Pick,2014
Kelly Olynyk,,BOS,1986360,1st Round Pick,2014
John Henson,,MIL,1905360,1st Round Pick,2014
Darren Collison,,LAC,1900000,MLE,2014
Kawhi Leonard,,SAS,1887840,1st Round Pick,2014
Shabazz Muhammad,,MIN,1887120,1st Round Pick,2014
Fran Vazquez,,ORL,1834100,,2014
Maurice Harkless,,ORL,1809840,1st Round Pick,2014
Karl Malone,,LAL,,,2014
Nikola Vucevic,,ORL,1793520,1st Round Pick,2014
Giannis Antetokounmpo,,MIL,1792560,1st Round Pick,2014
Jeff Ayres,,SAS,1750000,MLE,2014
Luigi Datome,,DET,1750000,Cap Space,2014
Anthony Randolph,,DEN,1750000,MLE,2014
Royce White,,PHI,1719480,,2014
Iman Shumpert,,NYK,1703760,1st Round Pick,2014
Reggie Evans,,BRK,1695635,Non Bird Rights,2014
Jeremy Evans,,UTA,1660257,Early Bird Rights,2014
Tyler Zeller,,CLE,1633440,1st Round Pick,2014
Chris Singleton,,WAS,1618680,1st Round Pick,2014
John Lucas,,UTA,1600000,Cap Space,2014
Toney Douglas,,GSW,1600000,MLE,2014
Pablo Prigioni,,NYK,1591350,MLE,2014
Metta World Peace,,NYK,1590000,Mini MLE,2014
Terrence Jones,,HOU,1551840,1st Round Pick,2014
Jodie Meeks,,LAL,1550000,Mini MLE,2014
Tobias Harris,,ORL,1545840,1st Round Pick,2014
Shane Larkin,,DAL,1536960,1st Round Pick,2014
Ronny Turiaf,,MIN,1500000,Room Exception,2014
Viacheslav Kravtsov,,MIL,1500000,MLE,2014
Miroslav Raduljica,,MIL,1500000,Cap Space,2014
James Jones,,MIA,1500000,Bird Rights,2014
Chris Duhon,,LAL,1500000,,2014
Gustavo Ayon,,ATL,1500000,MLE,2014
Andrew Nicholson,,ORL,1482000,1st Round Pick,2014
Sergey Karasev,,CLE,1467840,1st Round Pick,2014
Nando De Colo,,SAS,1463000,BAE,2014
Donatas Motiejunas,,HOU,1422720,1st Round Pick,2014
Evan Fournier,,DEN,1422720,1st Round Pick,2014
Tony Snell,,CHI,1409040,1st Round Pick,2014
Quentin Richardson,,TOR,1399507,,2014
Chris Andersen,,MIA,1399507,Minimum Salary,2014
Rashard Lewis,,MIA,1399507,Minimum Salary,2014
Willie Green,,LAC,1399507,Non Bird Rights,2014
Andray Blatche,,BRK,1375604,Non Bird Rights,2014
Kenneth Faried,,DEN,1367640,1st Round Pick,2014
Jared Sullinger,,BOS,1365720,1st Round Pick,2014
Gorgui Dieng,,MIN,1352640,1st Round Pick,2014
Dennis Schroeder,,ATL,1348200,1st Round Pick,2014
Victor Claver,,POR,1330000,Cap Space,2014
Mason Plumlee,,BRK,1298640,1st Round Picke,2014
D.J. Augustin,,TOR,1267000,,2014
Ronnie Price,,ORL,1265977,Minimum Salary,2014
Francisco Garcia,,HOU,1265977,Minimum Salary,2014
Reggie Jackson,,OKC,1260360,1st Round Pick,2014
John Jenkins,,ATL,1258800,1st Round Pick,2014
Solomon Hill,,IND,1246680,1st Round Pick,2014
MarShon Brooks,,BOS,1210080,1st Round Pick,2014
Jared Cunningham,,ATL,1208400,1st Round Pick,2014
Hasheem Thabeet,,OKC,1200000,MLE,2014
Pero Antic,,ATL,1200000,Cap Space,2014
Tim Hardaway,,NYK,1196760,1st Round Pick,2014
Ronnie Brewer,,HOU,1186459,Minimum Salary,2014
Jordan Hamilton,,DEN,1169880,1st Round Pick,2014
Tony Wroten,,PHI,1160040,1st Round Pick,2014
Reggie Bullock,,LAC,1149000,1st Round Pick,2014
Patty Mills,,SAS,1133950,Non Bird Rights,2014
Norris Cole,,MIA,1129200,1st Round Pick,2014
Miles Plumlee,,PHO,1121520,1st Round Pick,2014
Cory Joseph,,SAS,1120920,1st Round Pick,2014
Jimmy Butler,,CHI,1112880,1st Round Pick,2014
Andre Roberson,,OKC,1110840,1st Round Pick,2014
Nick Young,,LAL,1106942,Minimum Salary,2014
Arnett Moultrie,,PHI,1089240,1st Round Pick,2014
Perry Jones,,OKC,1082520,1st Round Pick,2014
Rudy Gobert,,UTA,1078800,1st Round Pick,2014
Marquis Teague,,CHI,1074720,1st Round Pick,2014
Festus Ezeli,,GSW,1066920,1st Round Pick,2014
Archie Goodwin,,PHO,1064400,1st Round Pick,2014
Nemanja Nedovic,,GSW,1056720,1st Round Pick,2014
Kyle Singler,,DET,1045000,MLE,2014
Nikola Mirotic,,CHI,1038900,,2014
Anthony Morrow,,NOP,1027424,Minimum Salary,2014
Lance Stephenson,,IND,1005000,MLE,2014
Richard Hamilton,,CHI,1000000,,2014
Ishmael Smith,,MIL,951463,Non Bird Rights,2014
Austin Daye,,TOR,947907,Minimum Salary,2014
Byron Mullens,,LAC,947907,Minimum Salary,2014
Omri Casspi,,HOU,947907,Minimum Salary,2014
Alan Anderson,,BRK,947907,Minimum Salary,2014
Chandler Parsons,,HOU,926500,Cap Space,2014
Chris Johnson,,MIN,916099,,2014
James Anderson,,HOU,916099,Cap Space,2014
Jeff Adrien,,CHA,916099,Minimum Salary,2014
Jon Leuer,,MEM,900000,Early Bird Rights,2014
James Singleton,,WAS,,,2014
Morris Almond,,WAS,,,2014
Maurice Evans,,WAS,,,2014
Jason Collins,,WAS,,,2014
Malcolm Lee,,WAS,884293,,2014
Al Harrington,,WAS,1399507,Minimum Salary,2014
Garrett Temple,,WAS,916099,Minimum Salary,2014
Mickael Pietrus,,TOR,,,2014
Julyan Stone,,TOR,884293,Minimum Salary,2014
Damon Stoudamire,,SAS,,,2014
Glenn Robinson,,SAS,,,2014
Jacque Vaughn,,SAS,,,2014
Tracy McGrady,,SAS,,,2014
Nick Van Exel,,SAS,,,2014
Isaiah Thomas,,SAC,884293,Cap Space,2014
Earl Watson,,POR,1399507,Minimum Salary,2014
P.J. Tucker,,PHO,884293,Cap Space,2014
Charles Jenkins,,PHI,,,2014
Jeremy Richardson,,ORL,,,2014
E'Twaun Moore,,ORL,884293,Minimum Salary,2014
Derek Fisher,,OKC,1399507,Minimum Salary,2014
Baron Davis,,NYK,,,2014
Earl Barron,,NYK,,,2014
Mike Bibby,,NYK,,,2014
Beno Udrih,,NYK,1272279,Minimum Salary,2014
Cole Aldrich,,NYK,916099,Minimum Salary,2014
Kenyon Martin,,NYK,1399507,Minimum Salary,2014
A.J. Price,,MIN,947907,Minimum Salary,2014
Marquis Daniels,,MIL,,,2014
Juwan Howard,,MIA,,,2014
Michael Beasley,,MIA,1027424,Minimum Salary,2014
Greg Oden,,MIA,1027424,Minimum Salary,2014
Roger Mason,,MIA,1399507,Minimum Salary,2014
Keyon Dooling,,MEM,,,2014
Gilbert Arenas,,MEM,,,2014
Leon Powe,,MEM,,,2014
Lester Hudson,,MEM,,,2014
Marcus Williams,,MEM,,,2014
Mike Miller,,MEM,1399507,Minimum Salary,2014
Jim Jackson,,LAL,,,2014
Mitch Richmond,,LAL,,,2014
Theo Ratliff,,LAL,,,2014
Joe Smith,,LAL,,,2014
Ira Newble,,LAL,,,2014
Horace Grant,,LAL,,,2014
Brian Shaw,,LAL,,,2014
Andrew Goudelock,,LAL,,,2014
John Salley,,LAL,,,2014
Jordan Farmar,,LAL,1106942,Minimum Salary,2014
Xavier Henry,,LAL,916099,Minimum Salary,2014
Wesley Johnson,,LAL,916099,Minimum Salary,2014
Antawn Jamison,,LAC,1399507,Minimum Salary,2014
Ryan Hollins,,LAC,1186459,Minimum Salary,2014
Rasual Butler,,IND,1399507,Minimum Salary,2014
Donald Sloan,,IND,884293,Minimum Salary,2014
Marcus Camby,,HOU,1399507,,2014
Aaron Brooks,,HOU,1027424,Minimum Salary,2014
Greg Smith,,HOU,884293,Room Exception,2014
Josh Harrellson,,DET,884293,Minimum Salary,2014
Wesley Person,,DEN,,,2014
DeJuan Blair,,DAL,947907,Minimum Salary,2014
Devin Harris,,DAL,1272279,Minimum Salary,2014
Vladimir Radmanovic,,CHI,,,2014
Brian Scalabrine,,CHI,,,2014
Daequan Cook,,CHI,,,2014
Nazr Mohammed,,CHI,1399507,Minimum Salary,2014
Anthony Tolliver,,CHA,1027424,Minimum Salary,2014
Jannero Pargo,,CHA,1399507,Minimum Salary,2014
Jerry Stackhouse,,BRK,,,2014
Shaun Livingston,,BRK,1272279,Minimum Salary,2014
Michael Olowokandi,,BOS,,,2014
Scot Pollard,,BOS,,,2014
Shaquille O'Neal,,BOS,,,2014
Stephon Marbury,,BOS,,,2014
Michael Finley,,BOS,,,2014
Mark Bryant,,BOS,,,2014
Grant Long,,BOS,,,2014
Dana Barros,,BOS,,,2014
Chris Wilcox,,BOS,,,2014
Carlos Arroyo,,BOS,,,2014
P.J. Brown,,BOS,,,2014
Shelvin Mack,,ATL,884293,Minimum Salary,2014
Draymond Green,,GSW,875500,MLE,2014
Allen Crabbe,,POR,825000,Cap Space,2014
Elliot Williams,,PHI,792156,Cap Space,2014
Diante Garrett,,UTA,788872,Cap Space,2014
Aron Baynes,,SAS,788872,Minimum Salary,2014
Quincy Acy,,SAC,788872,Cap Space,2014
Will Barton,,POR,788872,Cap Space,2014
DeQuan Jones,,ORL,,,2014
Doron Lamb,,ORL,788872,MLE,2014
Kyle O'Quinn,,ORL,788872,MLE,2014
Brian Roberts,,NOP,788872,Minimum Salary,2014
Darius Miller,,NOP,788872,Minimum Salary,2014
Khris Middleton,,MIL,788872,MLE,2014
Robert Sacre,,LAL,788872,Non Bird Rights,2014
Ben Hansbrough,,IND,,,2014
Orlando Johnson,,IND,788872,Cap Space,2014
Patrick Beverley,,HOU,788872,Cap Space,2014
Kent Bazemore,,GSW,788872,Minimum Salary,2014
Quincy Miller,,DEN,788872,MLE,2014
Bernard James,,DAL,788872,Cap Space,2014
Jae Crowder,,DAL,788872,Cap Space,2014
Henry Sims,,CLE,788872,Minimum Salary,2014
Jeff Taylor,,CHA,788872,Cap Space,2014
Tornike Shengelia,,BRK,788872,Minimum Salary,2014
Tyshawn Taylor,,BRK,788872,Minimum Salary,2014
Mike Scott,,ATL,788872,Minimum Salary,2014
Dwight Buycks,,TOR,700000,MLE,2014
Malcolm Thomas,,SAS,697031,Minimum Salary,2014
Aaron Brooks,,SAC,674193,,2014
Chris Douglas-Roberts,,CHA,708142,Minimum Salary,2014
D.J. Augustin,,CHI,755459,Minimum Salary,2014
Alexis Ajinca,,NOP,635880,Minimum Salary,2014
James Johnson,,MEM,680263,Minimum Salary,2014
Isaiah Canaan,,HOU,570515,Cap Space,2014
Jeremy Tyler,,NYK,556584,Minimum Salary,2014
Kendall Marshall,,LAL,547570,Minimum Salary,2014
Ricky Ledo,,DAL,544000,Cap Space,2014
Jamaal Franklin,,MEM,535000,MLE,2014
Ray McCallum,,SAC,524616,Cap Space,2014
Carrick Felix,,CLE,510000,Cap Space,2014
Ryan Gomes,,BOS,509479,,2014
Nate Wolters,,MIL,500000,Cap Space,2014
Tony Mitchell,,DET,500000,Cap Space,2014
Glen Rice,,WAS,490180,Minimum Salary,2014
Ian Clark,,UTA,490180,Minimum Salary,2014
Dionte Christmas,,PHO,490180,Minimum Salary,2014
Hollis Thompson,,PHI,490180,Cap Space,2014
Brandon Davies,,PHI,490180,Cap Space,2014
Chris Smith,,NYK,490180,,2014
Toure' Murry,,NYK,490180,Minimum Salary,2014
Jeff Withey,,NOP,490180,Minimum Salary,2014
Robbie Hummel,,MIN,490180,Minimum Salary,2014
Nick Calathes,,MEM,490180,Minimum Salary,2014
Ryan Kelly,,LAL,490180,Minimum Salary,2014
Robert Covington,,HOU,490180,Cap Space,2014
Ognjen Kuzmic,,GSW,490180,Minimum Salary,2014
Peyton Siva,,DET,490180,Minimum Salary,2014
Gal Mekel,,DAL,490180,Cap Space,2014
Matt Dellavedova,,CLE,490180,Minimum Salary,2014
Erik Murphy,,CHI,490180,Minimum Salary,2014
Phil Pressey,,BOS,490180,Mini MLE,2014
Solomon Jones,,ORL,488542,,2014
Shawne Williams,,LAL,475334,,2014
Reggie Williams,,HOU,473954,,2014
Hedo Turkoglu,,LAC,749148,,2014
Cartier Martin,,ATL,441188,,2014
Fab Melo,,MEM,437080,,2014
Lorenzo Brown,,PHI,423862,Cap Space,2014
Mike James,,CHI,419852,,2014
Mike Harris,,UTA,393384,,2014
Daniel Orton,,PHI,393384,,2014
Hamady N'Diaye,,SAC,374524,,2014
Louis Amundson,,NOP,362917,,2014
Maalik Wayns,,LAC,329470,,2014
Stephen Jackson,,LAC,255204,,2014
Josh Childress,,NOP,237292,,2014
Hamed Haddadi,,PHO,200000,,2014
Darius Morris,,PHI,200000,,2014
C.J. Leslie,,NYK,200000,,2014
Hilton Armstrong,,GSW,132961,,2014
James Southerland,,CHA,132637,,2014
Jamaal Tinsley,,UTA,131718,,2014
Gani Lawal,,PHI,100000,,2014
Jeremy Tyler,,NYK,100000,,2014
Tyler Honeycutt,,HOU,100000,,2014
Jeremy Tyler,,ATL,100000,,2014
Elias Harris,,LAL,95153,,2014
Lance Thomas,,NOP,83228,,2014
Seth Curry,,GSW,75000,,2014
Dewayne Dedmon,,GSW,57668,,2014
Vander Blue,,PHI,55000,,2014
Leandro Barbosa,,PHO,82324,,2014
Leandro Barbosa,,PHO,82324,,2014
Royal Ivey,,OKC,74840,,2014
Manny Harris,,LAL,52017,,2014
Darius Morris,,LAC,52017,,2014
Darius Morris,,LAC,52017,,2014
Cartier Martin,,CHI,60437,,2014
Cartier Martin,,CHI,60437,,2014
E.J. Singler,,POR,50000,,2014
Dee Bost,,POR,50000,,2014
Brandon Davies,,LAC,50000,,2014
Maalik Wayns,,LAC,46404,,2014
Christapher Johnson,,BOS,46404,,2014
Arinze Onuaku,,NOP,46135,,2014
Seth Curry,,MEM,43251,,2014
B.J. Young,,HOU,40000,,2014
Brandon Heath,,SAC,35000,,2014
Rodney Williams,,PHI,35000,,2014
Khalif Wyatt,,PHI,35000,,2014
Dewayne Dedmon,,PHI,28834,,2014
James Nunnally,,ATL,28834,,2014
Dewayne Dedmon,,GSW,25000,,2014
Kobe Bryant,,LAL,27849149,Bird Rights,2013
Dirk Nowitzki,,DAL,20907128,Bird Rights,2013
Carmelo Anthony,,NYK,20463024,Bird Rights,2013
Amar'e Stoudemire,,NYK,19948799,Bird Rights,2013
Joe Johnson,,BRK,19752645,Bird Rights,2013
Dwight Howard,,LAL,19536360,Bird Rights,2013
Pau Gasol,,LAL,19000000,Bird Rights,2013
Chris Paul,,LAC,17779458,Bird Rights,2013
LeBron James,,MIA,17545000,Bird Rights,2013
Chris Bosh,,MIA,17545000,Bird Rights,2013
Dwyane Wade,,MIA,17182000,Bird Rights,2013
Deron Williams,,BRK,17177795,Bird Rights,2013
Andrew Bynum,,PHI,16889000,Bird Rights,2013
Paul Pierce,,BOS,16790345,Bird Rights,2013
Kevin Durant,,OKC,16669629,Bird Rights,2013
Zach Randolph,,MEM,16500000,Bird Rights,2013
Rudy Gay,,TOR,16460538,Bird Rights,2013
Derrick Rose,,CHI,16402500,Bird Rights,2013
Al Jefferson,,UTA,15000000,Bird Rights,2013
Carlos Boozer,,CHI,15000000,Bird Rights,2013
Andre Iguodala,,DEN,14968250,Bird Rights,2013
Manu Ginobili,,SAS,14107491,Bird Rights,2013
Marc Gasol,,MEM,13891359,Bird Rights,2013
Rashard Lewis,,NOH,13765000,,2013
Russell Westbrook,,OKC,13668750,Bird Rights,2013
Eric Gordon,,NOH,13668750,Bird Rights,2013
Kevin Love,,MIN,13668750,Cap Space,2013
Roy Hibbert,,IND,13668750,Bird Rights,2013
Brook Lopez,,BRK,13668750,Bird Rights,2013
Tyson Chandler,,NYK,13604188,Bird Rights,2013
LaMarcus Aldridge,,POR,13500000,Bird Rights,2013
Emeka Okafor,,WAS,13490000,Bird Rights,2013
Luol Deng,,CHI,13305000,Bird Rights,2013
Josh Smith,,ATL,13200000,Bird Rights,2013
Danny Granger,,IND,13058606,Bird Rights,2013
Nene Hilario,,WAS,13000000,Bird Rights,2013
Andrew Bogut,,GSW,13000000,Bird Rights,2013
David Lee,,GSW,12744000,Bird Rights,2013
Tony Parker,,SAS,12500000,Bird Rights,2013
Kevin Martin,,OKC,12439675,Bird Rights,2013
Ben Gordon,,CHA,12400000,Cap Space,2013
Kris Humphries,,BRK,12000000,Bird Rights,2013
Al Horford,,ATL,12000000,Bird Rights,2013
Hedo Turkoglu,,ORL,11815850,Bird Rights,2013
Kevin Garnett,,BOS,11566265,Bird Rights,2013
Joakim Noah,,CHI,11300000,Bird Rights,2013
Jose Calderon,,DET,11046591,Bird Rights,2013
Monta Ellis,,MIL,11000000,Bird Rights,2013
Rajon Rondo,,BOS,11000000,Bird Rights,2013
Corey Maggette,,DET,10924138,Cap Space,2013
Nicolas Batum,,POR,10825000,Bird Rights,2013
DeAndre Jordan,,LAC,10532977,Bird Rights,2013
Richard Jefferson,,GSW,10164000,Bird Rights,2013
Stephen Jackson,,SAS,10059750,,2013
Andrea Bargnani,,TOR,10000000,Bird Rights,2013
David West,,IND,10000000,Cap Room,2013
